5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
18/02/2016 08:30,30,1,100
18/02/2016 08:35,20,1,100
18/02/2016 08:40,28,1,100
18/02/2016 08:45,42,1,100
18/02/2016 08:50,38,1,100
18/02/2016 08:55,34,1,100
18/02/2016 09:00,39,1,100
18/02/2016 09:05,32,1,100
18/02/2016 09:10,33,1,100
18/02/2016 09:15,43,1,100
18/02/2016 09:20,53,1,100
18/02/2016 09:25,47,1,100
18/02/2016 09:30,57,1,100
18/02/2016 09:35,48,1,100
18/02/2016 09:40,61,1,100
18/02/2016 09:45,52,1,100
18/02/2016 09:50,52,1,100
18/02/2016 09:55,52,1,100
18/02/2016 10:00,55,1,100
18/02/2016 10:05,50,1,100
18/02/2016 10:10,60,1,100
18/02/2016 10:15,46,1,100
18/02/2016 10:20,66,1,100
18/02/2016 10:25,56,1,100
18/02/2016 10:30,61,1,100
18/02/2016 10:35,48,1,100
18/02/2016 10:40,56,1,100
18/02/2016 10:45,53,1,100
18/02/2016 10:50,63,1,100
18/02/2016 10:55,45,1,100
18/02/2016 11:00,53,1,100
18/02/2016 11:05,59,1,100
18/02/2016 11:10,59,1,100
18/02/2016 11:15,58,1,100
18/02/2016 11:20,47,1,100
18/02/2016 11:25,52,1,100
18/02/2016 11:30,45,1,100
18/02/2016 11:35,51,1,100
18/02/2016 11:40,49,1,100
18/02/2016 11:45,53,1,100
18/02/2016 11:50,55,1,100
18/02/2016 11:55,46,1,100
18/02/2016 12:00,49,1,100
18/02/2016 12:05,47,1,100
18/02/2016 12:10,50,1,100
18/02/2016 12:15,48,1,100
18/02/2016 12:20,46,1,100
18/02/2016 12:25,53,1,100
18/02/2016 12:30,39,1,100
18/02/2016 12:35,54,1,100
18/02/2016 12:40,51,1,100
18/02/2016 12:45,55,1,100
18/02/2016 12:50,47,1,100
18/02/2016 12:55,53,1,100
18/02/2016 13:00,56,1,100
18/02/2016 13:05,49,1,100
18/02/2016 13:10,50,1,100
18/02/2016 13:15,54,1,100
18/02/2016 13:20,45,1,100
18/02/2016 13:25,46,1,100
18/02/2016 13:30,49,1,100
18/02/2016 13:35,48,1,100
18/02/2016 13:40,57,1,100
18/02/2016 13:45,48,1,100
18/02/2016 13:50,65,1,100
18/02/2016 13:55,54,1,100
18/02/2016 14:00,51,1,100
18/02/2016 14:05,45,1,100
18/02/2016 14:10,48,1,100
18/02/2016 14:15,57,1,100
18/02/2016 14:20,49,1,100
18/02/2016 14:25,49,1,100
18/02/2016 14:30,45,1,100
18/02/2016 14:35,49,1,100
18/02/2016 14:40,52,1,100
18/02/2016 14:45,44,1,100
18/02/2016 14:50,50,1,100
18/02/2016 14:55,56,1,100
18/02/2016 15:00,55,1,100
18/02/2016 15:05,52,1,100
18/02/2016 15:10,52,1,100
18/02/2016 15:15,48,1,100
18/02/2016 15:20,52,1,100
18/02/2016 15:25,48,1,100
18/02/2016 15:30,41,1,100
18/02/2016 15:35,54,1,100
18/02/2016 15:40,51,1,100
18/02/2016 15:45,60,1,100
18/02/2016 15:50,54,1,100
18/02/2016 15:55,48,1,100
18/02/2016 16:00,41,1,100
18/02/2016 16:05,53,1,100
18/02/2016 16:10,50,1,100
18/02/2016 16:15,51,1,100
18/02/2016 16:20,48,1,100
18/02/2016 16:25,43,1,100
18/02/2016 16:30,36,1,100
18/02/2016 16:35,48,1,100
18/02/2016 16:40,56,1,100
18/02/2016 16:45,47,1,100
18/02/2016 16:50,47,1,100
18/02/2016 16:55,39,1,100
18/02/2016 17:00,46,1,100
18/02/2016 17:05,40,1,100
18/02/2016 17:10,51,1,100
18/02/2016 17:15,49,1,100
18/02/2016 17:20,51,1,100
18/02/2016 17:25,46,1,100
18/02/2016 17:30,49,1,100
18/02/2016 17:35,44,1,100
18/02/2016 17:40,47,1,100
18/02/2016 17:45,45,1,100
18/02/2016 17:50,43,1,100
18/02/2016 17:55,39,1,100
18/02/2016 18:00,37,1,100
18/02/2016 18:05,32,1,100
18/02/2016 18:10,39,1,100
18/02/2016 18:15,41,1,100
18/02/2016 18:20,38,1,100
18/02/2016 18:25,41,1,100
18/02/2016 18:30,46,1,100
18/02/2016 18:35,39,1,100
18/02/2016 18:40,43,1,100
18/02/2016 18:45,40,1,100
18/02/2016 18:50,49,1,100
18/02/2016 18:55,38,1,100
18/02/2016 19:00,36,1,100
18/02/2016 19:05,40,1,100
18/02/2016 19:10,41,1,100
18/02/2016 19:15,46,1,100
18/02/2016 19:20,41,1,100
18/02/2016 19:25,40,1,100
18/02/2016 19:30,39,1,100
18/02/2016 19:35,30,1,100
18/02/2016 19:40,35,1,100
18/02/2016 19:45,29,1,100
18/02/2016 19:50,32,1,100
18/02/2016 19:55,29,1,100
18/02/2016 20:00,37,1,100
18/02/2016 20:05,30,1,100
18/02/2016 20:10,33,1,100
18/02/2016 20:15,39,1,100
18/02/2016 20:20,28,1,100
18/02/2016 20:25,31,1,100
18/02/2016 20:30,17,1,100
18/02/2016 20:35,23,1,100
18/02/2016 20:40,30,1,100
18/02/2016 20:45,28,1,100
18/02/2016 20:50,30,1,100
18/02/2016 20:55,18,1,100
18/02/2016 21:00,27,1,100
18/02/2016 21:05,24,1,100
18/02/2016 21:10,25,1,100
18/02/2016 21:15,26,1,100
18/02/2016 21:20,27,1,100
18/02/2016 21:25,17,1,100
18/02/2016 21:30,30,1,100
18/02/2016 21:35,25,1,100
18/02/2016 21:40,22,1,100
18/02/2016 21:45,20,1,100
18/02/2016 21:50,18,1,100
18/02/2016 21:55,16,1,100
18/02/2016 22:00,20,1,100
18/02/2016 22:05,21,1,100
18/02/2016 22:10,22,1,100
18/02/2016 22:15,21,1,100
18/02/2016 22:20,14,1,100
18/02/2016 22:25,15,1,100
18/02/2016 22:30,17,1,100
18/02/2016 22:35,13,1,100
18/02/2016 22:40,12,1,100
18/02/2016 22:45,9,1,100
18/02/2016 22:50,11,1,100
18/02/2016 22:55,8,1,100
18/02/2016 23:00,10,1,100
18/02/2016 23:05,6,1,100
18/02/2016 23:10,9,1,100
18/02/2016 23:15,9,1,100
18/02/2016 23:20,11,1,100
18/02/2016 23:25,7,1,100
18/02/2016 23:30,8,1,100
18/02/2016 23:35,8,1,100
18/02/2016 23:40,9,1,100
18/02/2016 23:45,11,1,100
18/02/2016 23:50,6,1,100
18/02/2016 23:55,7,1,100
19/02/2016 00:00,7,1,100
19/02/2016 00:05,5,1,100
19/02/2016 00:10,9,1,100
19/02/2016 00:15,7,1,100
19/02/2016 00:20,5,1,100
19/02/2016 00:25,8,1,100
19/02/2016 00:30,7,1,100
19/02/2016 00:35,2,1,100
19/02/2016 00:40,3,1,100
19/02/2016 00:45,6,1,100
19/02/2016 00:50,4,1,100
19/02/2016 00:55,3,1,100
19/02/2016 01:00,2,1,100
19/02/2016 01:05,3,1,100
19/02/2016 01:10,3,1,100
19/02/2016 01:15,2,1,100
19/02/2016 01:20,3,1,100
19/02/2016 01:25,1,1,100
19/02/2016 01:30,5,1,100
19/02/2016 01:35,4,1,100
19/02/2016 01:40,2,1,100
19/02/2016 01:45,4,1,100
19/02/2016 01:50,4,1,100
19/02/2016 01:55,3,1,100
19/02/2016 02:00,1,1,100
19/02/2016 02:05,2,1,100
19/02/2016 02:10,2,1,100
19/02/2016 02:15,3,1,100
19/02/2016 02:20,2,1,100
19/02/2016 02:25,3,1,100
19/02/2016 02:30,4,1,100
19/02/2016 02:35,3,1,100
19/02/2016 02:40,2,1,100
19/02/2016 02:45,2,1,100
19/02/2016 02:50,4,1,100
19/02/2016 02:55,2,1,100
19/02/2016 03:00,1,1,100
19/02/2016 03:05,4,1,100
19/02/2016 03:10,3,1,100
19/02/2016 03:15,3,1,100
19/02/2016 03:20,2,1,100
19/02/2016 03:25,2,1,100
19/02/2016 03:30,4,1,100
19/02/2016 03:35,6,1,100
19/02/2016 03:40,5,1,100
19/02/2016 03:45,7,1,100
19/02/2016 03:50,5,1,100
19/02/2016 03:55,4,1,100
19/02/2016 04:00,4,1,100
19/02/2016 04:05,5,1,100
19/02/2016 04:10,5,1,100
19/02/2016 04:15,7,1,100
19/02/2016 04:20,5,1,100
19/02/2016 04:25,7,1,100
19/02/2016 04:30,5,1,100
19/02/2016 04:35,16,1,100
19/02/2016 04:40,16,1,100
19/02/2016 04:45,17,1,100
19/02/2016 04:50,19,1,100
19/02/2016 04:55,21,1,100
19/02/2016 05:00,22,1,100
19/02/2016 05:05,20,1,100
19/02/2016 05:10,26,1,100
19/02/2016 05:15,28,1,100
19/02/2016 05:20,32,1,100
19/02/2016 05:25,36,1,100
19/02/2016 05:30,31,1,100
19/02/2016 05:35,44,1,100
19/02/2016 05:40,51,1,100
19/02/2016 05:45,47,1,100
19/02/2016 05:50,54,1,100
19/02/2016 05:55,41,1,100
19/02/2016 06:00,46,1,100
19/02/2016 06:05,48,1,100
19/02/2016 06:10,52,1,100
19/02/2016 06:15,61,1,100
19/02/2016 06:20,64,1,100
19/02/2016 06:25,69,1,100
19/02/2016 06:30,72,1,100
19/02/2016 06:35,75,1,100
19/02/2016 06:40,89,1,100
19/02/2016 06:45,75,1,100
19/02/2016 06:50,86,1,100
19/02/2016 06:55,75,1,100
19/02/2016 07:00,74,1,100
19/02/2016 07:05,68,1,100
19/02/2016 07:10,65,1,100
19/02/2016 07:15,64,1,100
19/02/2016 07:20,59,1,100
19/02/2016 07:25,50,1,100
19/02/2016 07:30,34,1,100
19/02/2016 07:35,39,1,100
19/02/2016 07:40,41,1,100
19/02/2016 07:45,39,1,100
19/02/2016 07:50,39,1,100
19/02/2016 07:55,40,1,100
19/02/2016 08:00,45,1,100
19/02/2016 08:05,49,1,100
19/02/2016 08:10,48,1,100
19/02/2016 08:15,47,1,100
19/02/2016 08:20,40,1,100
19/02/2016 08:25,46,1,100
19/02/2016 08:30,46,1,100
19/02/2016 08:35,43,1,100
19/02/2016 08:40,43,1,100
19/02/2016 08:45,45,1,100
19/02/2016 08:50,47,1,100
19/02/2016 08:55,39,1,100
19/02/2016 09:00,48,1,100
19/02/2016 09:05,38,1,100
19/02/2016 09:10,46,1,100
19/02/2016 09:15,52,1,100
19/02/2016 09:20,58,1,100
19/02/2016 09:25,58,1,100
19/02/2016 09:30,51,1,100
19/02/2016 09:35,59,1,100
19/02/2016 09:40,20,1,100
19/02/2016 09:45,57,1,0
19/02/2016 09:50,56,1,100
19/02/2016 09:55,47,1,100
19/02/2016 10:00,50,1,100
19/02/2016 10:05,61,1,100
19/02/2016 10:10,56,1,100
19/02/2016 10:15,53,1,100
19/02/2016 10:20,59,1,100
19/02/2016 10:25,54,1,100
19/02/2016 10:30,56,1,100
19/02/2016 10:35,51,1,100
19/02/2016 10:40,51,1,100
19/02/2016 10:45,58,1,100
19/02/2016 10:50,53,1,100
19/02/2016 10:55,57,1,100
19/02/2016 11:00,59,1,100
19/02/2016 11:05,58,1,100
19/02/2016 11:10,51,1,100
19/02/2016 11:15,52,1,100
19/02/2016 11:20,53,1,100
19/02/2016 11:25,57,1,100
19/02/2016 11:30,53,1,100
19/02/2016 11:35,50,1,100
19/02/2016 11:40,57,1,100
19/02/2016 11:45,51,1,100
19/02/2016 11:50,53,1,100
19/02/2016 11:55,53,1,100
19/02/2016 12:00,50,1,100
19/02/2016 12:05,49,1,100
19/02/2016 12:10,49,1,100
19/02/2016 12:15,57,1,100
19/02/2016 12:20,49,1,100
19/02/2016 12:25,54,1,100
19/02/2016 12:30,48,1,100
19/02/2016 12:35,51,1,100
19/02/2016 12:40,57,1,100
19/02/2016 12:45,59,1,100
19/02/2016 12:50,59,1,100
19/02/2016 12:55,45,1,100
19/02/2016 13:00,53,1,100
19/02/2016 13:05,54,1,100
19/02/2016 13:10,50,1,100
19/02/2016 13:15,48,1,100
19/02/2016 13:20,53,1,100
19/02/2016 13:25,44,1,100
19/02/2016 13:30,48,1,100
19/02/2016 13:35,57,1,100
19/02/2016 13:40,53,1,100
19/02/2016 13:45,55,1,100
19/02/2016 13:50,45,1,100
19/02/2016 13:55,54,1,100
19/02/2016 14:00,50,1,100
19/02/2016 14:05,51,1,100
19/02/2016 14:10,49,1,100
19/02/2016 14:15,52,1,100
19/02/2016 14:20,55,1,100
19/02/2016 14:25,43,1,100
19/02/2016 14:30,59,1,100
19/02/2016 14:35,52,1,100
19/02/2016 14:40,50,1,100
19/02/2016 14:45,63,1,100
19/02/2016 14:50,51,1,100
19/02/2016 14:55,46,1,100
19/02/2016 15:00,49,1,100
19/02/2016 15:05,49,1,100
19/02/2016 15:10,48,1,100
19/02/2016 15:15,53,1,100
19/02/2016 15:20,48,1,100
19/02/2016 15:25,51,1,100
19/02/2016 15:30,51,1,100
19/02/2016 15:35,51,1,100
19/02/2016 15:40,55,1,100
19/02/2016 15:45,47,1,100
19/02/2016 15:50,53,1,100
19/02/2016 15:55,50,1,100
19/02/2016 16:00,48,1,100
19/02/2016 16:05,44,1,100
19/02/2016 16:10,42,1,100
19/02/2016 16:15,50,1,100
19/02/2016 16:20,51,1,100
19/02/2016 16:25,50,1,100
19/02/2016 16:30,47,1,100
19/02/2016 16:35,45,1,100
19/02/2016 16:40,46,1,100
19/02/2016 16:45,44,1,100
19/02/2016 16:50,41,1,100
19/02/2016 16:55,49,1,100
19/02/2016 17:00,41,1,100
19/02/2016 17:05,46,1,100
19/02/2016 17:10,46,1,100
19/02/2016 17:15,56,1,100
19/02/2016 17:20,47,1,100
19/02/2016 17:25,46,1,100
19/02/2016 17:30,49,1,100
19/02/2016 17:35,38,1,100
19/02/2016 17:40,39,1,100
19/02/2016 17:45,47,1,100
19/02/2016 17:50,35,1,100
19/02/2016 17:55,36,1,100
19/02/2016 18:00,37,1,100
19/02/2016 18:05,38,1,100
19/02/2016 18:10,50,1,100
19/02/2016 18:15,44,1,100
19/02/2016 18:20,42,1,100
19/02/2016 18:25,46,1,100
19/02/2016 18:30,45,1,100
19/02/2016 18:35,50,1,100
19/02/2016 18:40,49,1,100
19/02/2016 18:45,45,1,100
19/02/2016 18:50,43,1,100
19/02/2016 18:55,40,1,100
19/02/2016 19:00,38,1,100
19/02/2016 19:05,36,1,100
19/02/2016 19:10,47,1,100
19/02/2016 19:15,50,1,100
19/02/2016 19:20,53,1,100
19/02/2016 19:25,43,1,100
19/02/2016 19:30,45,1,100
19/02/2016 19:35,37,1,100
19/02/2016 19:40,47,1,100
19/02/2016 19:45,48,1,100
19/02/2016 19:50,42,1,100
19/02/2016 19:55,36,1,100
19/02/2016 20:00,43,1,100
19/02/2016 20:05,31,1,100
19/02/2016 20:10,31,1,100
19/02/2016 20:15,27,1,100
19/02/2016 20:20,29,1,100
19/02/2016 20:25,29,1,100
19/02/2016 20:30,25,1,100
19/02/2016 20:35,39,1,100
19/02/2016 20:40,36,1,100
19/02/2016 20:45,29,1,100
19/02/2016 20:50,40,1,100
19/02/2016 20:55,28,1,100
19/02/2016 21:00,33,1,100
19/02/2016 21:05,30,1,100
19/02/2016 21:10,35,1,100
19/02/2016 21:15,29,1,100
19/02/2016 21:20,23,1,100
19/02/2016 21:25,29,1,100
19/02/2016 21:30,25,1,100
19/02/2016 21:35,31,1,100
19/02/2016 21:40,27,1,100
19/02/2016 21:45,29,1,100
19/02/2016 21:50,22,1,100
19/02/2016 21:55,24,1,100
19/02/2016 22:00,22,1,100
19/02/2016 22:05,22,1,100
19/02/2016 22:10,29,1,100
19/02/2016 22:15,16,1,100
19/02/2016 22:20,24,1,100
19/02/2016 22:25,17,1,100
19/02/2016 22:30,20,1,100
19/02/2016 22:35,22,1,100
19/02/2016 22:40,13,1,100
19/02/2016 22:45,22,1,100
19/02/2016 22:50,20,1,100
19/02/2016 22:55,14,1,100
19/02/2016 23:00,14,1,100
19/02/2016 23:05,16,1,100
19/02/2016 23:10,14,1,100
19/02/2016 23:15,12,1,100
19/02/2016 23:20,15,1,100
19/02/2016 23:25,11,1,100
19/02/2016 23:30,10,1,100
19/02/2016 23:35,13,1,100
19/02/2016 23:40,10,1,100
19/02/2016 23:45,12,1,100
19/02/2016 23:50,11,1,100
19/02/2016 23:55,14,1,100
22/02/2016 00:00,8,1,100
22/02/2016 00:05,7,1,100
22/02/2016 00:10,9,1,100
22/02/2016 00:15,7,1,100
22/02/2016 00:20,7,1,100
22/02/2016 00:25,6,1,100
22/02/2016 00:30,8,1,100
22/02/2016 00:35,7,1,100
22/02/2016 00:40,5,1,100
22/02/2016 00:45,4,1,100
22/02/2016 00:50,6,1,100
22/02/2016 00:55,5,1,100
22/02/2016 01:00,8,1,100
22/02/2016 01:05,5,1,100
22/02/2016 01:10,2,1,100
22/02/2016 01:15,4,1,100
22/02/2016 01:20,6,1,100
22/02/2016 01:25,3,1,100
22/02/2016 01:30,3,1,100
22/02/2016 01:35,5,1,100
22/02/2016 01:40,2,1,100
22/02/2016 01:45,5,1,100
22/02/2016 01:50,3,1,100
22/02/2016 01:55,3,1,100
22/02/2016 02:00,4,1,100
22/02/2016 02:05,3,1,100
22/02/2016 02:10,3,1,100
22/02/2016 02:15,3,1,100
22/02/2016 02:20,3,1,100
22/02/2016 02:25,3,1,100
22/02/2016 02:30,2,1,100
22/02/2016 02:35,4,1,100
22/02/2016 02:40,3,1,100
22/02/2016 02:45,2,1,100
22/02/2016 02:50,3,1,100
22/02/2016 02:55,2,1,100
22/02/2016 03:00,3,1,100
22/02/2016 03:05,3,1,100
22/02/2016 03:10,4,1,100
22/02/2016 03:15,3,1,100
22/02/2016 03:20,5,1,100
22/02/2016 03:25,1,1,100
22/02/2016 03:30,5,1,100
22/02/2016 03:35,8,1,100
22/02/2016 03:40,8,1,100
22/02/2016 03:45,7,1,100
22/02/2016 03:50,6,1,100
22/02/2016 03:55,5,1,100
22/02/2016 04:00,5,1,100
22/02/2016 04:05,7,1,100
22/02/2016 04:10,7,1,100
22/02/2016 04:15,11,1,100
22/02/2016 04:20,15,1,100
22/02/2016 04:25,13,1,100
22/02/2016 04:30,14,1,100
22/02/2016 04:35,15,1,100
22/02/2016 04:40,25,1,100
22/02/2016 04:45,24,1,100
22/02/2016 04:50,25,1,100
22/02/2016 04:55,29,1,100
22/02/2016 05:00,28,1,100
22/02/2016 05:05,24,1,100
22/02/2016 05:10,46,1,100
22/02/2016 05:15,36,1,100
22/02/2016 05:20,44,1,100
22/02/2016 05:25,43,1,100
22/02/2016 05:30,47,1,100
22/02/2016 05:35,44,1,100
22/02/2016 05:40,55,1,100
22/02/2016 05:45,62,1,100
22/02/2016 05:50,56,1,100
22/02/2016 05:55,54,1,100
22/02/2016 06:00,55,1,100
22/02/2016 06:05,63,1,100
22/02/2016 06:10,59,1,100
22/02/2016 06:15,74,1,100
22/02/2016 06:20,77,1,100
22/02/2016 06:25,80,1,100
22/02/2016 06:30,73,1,100
22/02/2016 06:35,84,1,100
22/02/2016 06:40,97,1,100
22/02/2016 06:45,82,1,100
22/02/2016 06:50,69,1,100
22/02/2016 06:55,70,1,100
22/02/2016 07:00,72,1,100
22/02/2016 07:05,65,1,100
22/02/2016 07:10,58,1,100
22/02/2016 07:15,42,1,100
22/02/2016 07:20,49,1,100
22/02/2016 07:25,47,1,100
22/02/2016 07:30,44,1,100
22/02/2016 07:35,42,1,100
22/02/2016 07:40,40,1,100
22/02/2016 07:45,36,1,100
22/02/2016 07:50,32,1,100
22/02/2016 07:55,31,1,100
22/02/2016 08:00,36,1,100
22/02/2016 08:05,33,1,100
22/02/2016 08:10,35,1,100
22/02/2016 08:15,39,1,100
22/02/2016 08:20,30,1,100
22/02/2016 08:25,35,1,100
22/02/2016 08:30,35,1,100
22/02/2016 08:35,28,1,100
22/02/2016 08:40,35,1,100
22/02/2016 08:45,33,1,100
22/02/2016 08:50,30,1,100
22/02/2016 08:55,36,1,100
22/02/2016 09:00,38,1,100
22/02/2016 09:05,36,1,100
22/02/2016 09:10,40,1,100
22/02/2016 09:15,46,1,100
22/02/2016 09:20,57,1,100
22/02/2016 09:25,60,1,100
22/02/2016 09:30,60,1,100
22/02/2016 09:35,56,1,100
22/02/2016 09:40,50,1,100
22/02/2016 09:45,59,1,100
22/02/2016 09:50,54,1,100
22/02/2016 09:55,60,1,100
22/02/2016 10:00,51,1,100
22/02/2016 10:05,49,1,100
22/02/2016 10:10,52,1,100
22/02/2016 10:15,58,1,100
22/02/2016 10:20,50,1,100
22/02/2016 10:25,52,1,100
22/02/2016 10:30,61,1,100
22/02/2016 10:35,47,1,100
22/02/2016 10:40,63,1,100
22/02/2016 10:45,52,1,100
22/02/2016 10:50,57,1,100
22/02/2016 10:55,57,1,100
22/02/2016 11:00,53,1,100
22/02/2016 11:05,59,1,100
22/02/2016 11:10,49,1,100
22/02/2016 11:15,52,1,100
22/02/2016 11:20,54,1,100
22/02/2016 11:25,54,1,100
22/02/2016 11:30,48,1,100
22/02/2016 11:35,52,1,100
22/02/2016 11:40,57,1,100
22/02/2016 11:45,62,1,100
22/02/2016 11:50,51,1,100
22/02/2016 11:55,41,1,100
22/02/2016 12:00,49,1,100
22/02/2016 12:05,52,1,100
22/02/2016 12:10,41,1,100
22/02/2016 12:15,38,1,100
22/02/2016 12:20,41,1,100
22/02/2016 12:25,48,1,100
22/02/2016 12:30,53,1,100
22/02/2016 12:35,42,1,100
22/02/2016 12:40,45,1,100
22/02/2016 12:45,43,1,100
22/02/2016 12:50,41,1,100
22/02/2016 12:55,47,1,100
22/02/2016 13:00,43,1,100
22/02/2016 13:05,49,1,100
22/02/2016 13:10,47,1,100
22/02/2016 13:15,47,1,100
22/02/2016 13:20,51,1,100
22/02/2016 13:25,49,1,100
22/02/2016 13:30,54,1,100
22/02/2016 13:35,49,1,100
22/02/2016 13:40,45,1,100
22/02/2016 13:45,49,1,100
22/02/2016 13:50,47,1,100
22/02/2016 13:55,49,1,100
22/02/2016 14:00,42,1,100
22/02/2016 14:05,58,1,100
22/02/2016 14:10,47,1,100
22/02/2016 14:15,51,1,100
22/02/2016 14:20,56,1,100
22/02/2016 14:25,51,1,100
22/02/2016 14:30,48,1,100
22/02/2016 14:35,54,1,100
22/02/2016 14:40,52,1,100
22/02/2016 14:45,54,1,100
22/02/2016 14:50,57,1,100
22/02/2016 14:55,51,1,100
22/02/2016 15:00,49,1,100
22/02/2016 15:05,50,1,100
22/02/2016 15:10,45,1,100
22/02/2016 15:15,44,1,100
22/02/2016 15:20,51,1,100
22/02/2016 15:25,49,1,100
22/02/2016 15:30,52,1,100
22/02/2016 15:35,58,1,100
22/02/2016 15:40,57,1,100
22/02/2016 15:45,53,1,100
22/02/2016 15:50,54,1,100
22/02/2016 15:55,66,1,100
22/02/2016 16:00,47,1,100
22/02/2016 16:05,48,1,100
22/02/2016 16:10,48,1,100
22/02/2016 16:15,52,1,100
22/02/2016 16:20,46,1,100
22/02/2016 16:25,45,1,100
22/02/2016 16:30,48,1,100
22/02/2016 16:35,45,1,100
22/02/2016 16:40,41,1,100
22/02/2016 16:45,59,1,100
22/02/2016 16:50,44,1,100
22/02/2016 16:55,46,1,100
22/02/2016 17:00,49,1,100
22/02/2016 17:05,51,1,100
22/02/2016 17:10,48,1,100
22/02/2016 17:15,53,1,100
22/02/2016 17:20,50,1,100
22/02/2016 17:25,50,1,100
22/02/2016 17:30,43,1,100
22/02/2016 17:35,40,1,100
22/02/2016 17:40,37,1,100
22/02/2016 17:45,34,1,100
22/02/2016 17:50,50,1,100
22/02/2016 17:55,38,1,100
22/02/2016 18:00,36,1,100
22/02/2016 18:05,35,1,100
22/02/2016 18:10,36,1,100
22/02/2016 18:15,44,1,100
22/02/2016 18:20,39,1,100
22/02/2016 18:25,33,1,100
22/02/2016 18:30,40,1,100
22/02/2016 18:35,41,1,100
22/02/2016 18:40,37,1,100
22/02/2016 18:45,34,1,100
22/02/2016 18:50,38,1,100
22/02/2016 18:55,37,1,100
22/02/2016 19:00,44,1,100
22/02/2016 19:05,31,1,100
22/02/2016 19:10,39,1,100
22/02/2016 19:15,35,1,100
22/02/2016 19:20,36,1,100
22/02/2016 19:25,30,1,100
22/02/2016 19:30,33,1,100
22/02/2016 19:35,39,1,100
22/02/2016 19:40,28,1,100
22/02/2016 19:45,30,1,100
22/02/2016 19:50,27,1,100
22/02/2016 19:55,34,1,100
22/02/2016 20:00,21,1,100
22/02/2016 20:05,29,1,100
22/02/2016 20:10,29,1,100
22/02/2016 20:15,20,1,100
22/02/2016 20:20,27,1,100
22/02/2016 20:25,23,1,100
22/02/2016 20:30,22,1,100
22/02/2016 20:35,25,1,100
22/02/2016 20:40,19,1,100
22/02/2016 20:45,23,1,100
22/02/2016 20:50,20,1,100
22/02/2016 20:55,19,1,100
22/02/2016 21:00,25,1,100
22/02/2016 21:05,22,1,100
22/02/2016 21:10,23,1,100
22/02/2016 21:15,21,1,100
22/02/2016 21:20,21,1,100
22/02/2016 21:25,17,1,100
22/02/2016 21:30,19,1,100
22/02/2016 21:35,26,1,100
22/02/2016 21:40,13,1,100
22/02/2016 21:45,20,1,100
22/02/2016 21:50,16,1,100
22/02/2016 21:55,17,1,100
22/02/2016 22:00,16,1,100
22/02/2016 22:05,15,1,100
22/02/2016 22:10,13,1,100
22/02/2016 22:15,13,1,100
22/02/2016 22:20,13,1,100
22/02/2016 22:25,11,1,100
22/02/2016 22:30,12,1,100
22/02/2016 22:35,10,1,100
22/02/2016 22:40,10,1,100
22/02/2016 22:45,10,1,100
22/02/2016 22:50,8,1,100
22/02/2016 22:55,10,1,100
22/02/2016 23:00,9,1,100
22/02/2016 23:05,7,1,100
22/02/2016 23:10,7,1,100
22/02/2016 23:15,8,1,100
22/02/2016 23:20,8,1,100
22/02/2016 23:25,5,1,100
22/02/2016 23:30,8,1,100
22/02/2016 23:35,8,1,100
22/02/2016 23:40,8,1,100
22/02/2016 23:45,7,1,100
22/02/2016 23:50,5,1,100
22/02/2016 23:55,6,1,100
24/02/2016 00:00,8,1,100
24/02/2016 00:05,5,1,100
24/02/2016 00:10,6,1,100
24/02/2016 00:15,4,1,100
24/02/2016 00:20,5,1,100
24/02/2016 00:25,5,1,100
24/02/2016 00:30,3,1,100
24/02/2016 00:35,2,1,100
24/02/2016 00:40,4,1,100
24/02/2016 00:45,4,1,100
24/02/2016 00:50,4,1,100
24/02/2016 00:55,4,1,100
24/02/2016 01:00,4,1,100
24/02/2016 01:05,5,1,100
24/02/2016 01:10,2,1,100
24/02/2016 01:15,3,1,100
24/02/2016 01:20,2,1,100
24/02/2016 01:25,3,1,100
24/02/2016 01:30,2,1,100
24/02/2016 01:35,3,1,100
24/02/2016 01:40,2,1,100
24/02/2016 01:45,2,1,100
24/02/2016 01:50,4,1,100
24/02/2016 01:55,3,1,100
24/02/2016 02:00,2,1,100
24/02/2016 02:05,0,1,100
24/02/2016 02:10,1,1,100
24/02/2016 02:15,2,1,100
24/02/2016 02:20,2,1,100
24/02/2016 02:25,3,1,100
24/02/2016 02:30,2,1,100
24/02/2016 02:35,3,1,100
24/02/2016 02:40,0,1,100
24/02/2016 02:45,3,1,100
24/02/2016 02:50,1,1,100
24/02/2016 02:55,1,1,100
24/02/2016 03:00,1,1,100
24/02/2016 03:05,3,1,100
24/02/2016 03:10,1,1,100
24/02/2016 03:15,1,1,100
24/02/2016 03:20,3,1,100
24/02/2016 03:25,3,1,100
24/02/2016 03:30,5,1,100
24/02/2016 03:35,3,1,100
24/02/2016 03:40,5,1,100
24/02/2016 03:45,3,1,100
24/02/2016 03:50,7,1,100
24/02/2016 03:55,3,1,100
24/02/2016 04:00,4,1,100
24/02/2016 04:05,6,1,100
24/02/2016 04:10,6,1,100
24/02/2016 04:15,5,1,100
24/02/2016 04:20,6,1,100
24/02/2016 04:25,10,1,100
24/02/2016 04:30,12,1,100
24/02/2016 04:35,13,1,100
24/02/2016 04:40,16,1,100
24/02/2016 04:45,19,1,100
24/02/2016 04:50,23,1,100
